50_3,150_3,250_3,50_5,150_5,250_5,50_7,150_7,250_7
0.960352422907489,0.9078947368421053,0.9565217391304348,0.9427312775330396,0.11842105263157894,1.0,0.9427312775330396,0.17105263157894737,0.9782608695652174
0.9779735682819384,1.0,1.0,0.7709251101321586,0.9473684210526315,0.9782608695652174,0.15418502202643172,0.6052631578947368,1.0
0.986784140969163,0.9868421052631579,1.0,0.8854625550660793,0.10526315789473684,0.9565217391304348,0.9515418502202643,0.9605263157894737,1.0
0.9823788546255506,0.13157894736842105,0.9565217391304348,0.13215859030837004,0.9342105263157895,0.9565217391304348,0.986784140969163,0.13157894736842105,1.0
0.9118942731277533,0.9736842105263158,0.4782608695652174,0.9691629955947136,0.9078947368421053,0.9565217391304348,0.7400881057268722,0.9210526315789473,0.2608695652173913
